Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability,state
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,05h 20m,19:40,3.3,INR 456,35 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 8101,Super Luxury (Non AC Seater 2+2 Push Back),14:30,04h 40m,19:10,2.1,INR 376,31 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7904,Super Luxury (Non AC Seater 2+2 Push Back),14:40,05h 40m,20:20,3.0,INR 376,31 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7934,Super Luxury (Non AC Seater 2+2 Push Back),14:50,04h 40m,19:30,4.2,INR 376,29 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 1947,RAJDHANI (A.C. Semi Sleeper),15:45,05h 35m,21:20,2.4,INR 456,35 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7894,Super Luxury (Non AC Seater 2+2 Push Back),16:15,04h 40m,20:55,2.3,INR 376,31 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7920,Super Luxury (Non AC Seater 2+2 Push Back),16:20,05h 40m,22:00,2.7,INR 376,29 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7998,Super Luxury (Non AC Seater 2+2 Push Back),16:50,04h 40m,21:30,3.2,INR 376,31 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,17:30,06h 10m,23:40,3.1,INR 407,41 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 8009,LAHARI A/C SLEEPER CUM SEATER,18:00,04h 40m,22:40,2.4,INR 456,45 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 8113,RAJDHANI (A.C. Semi Sleeper),18:30,04h 40m,23:10,3.4,INR 456,33 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7936,Super Luxury (Non AC Seater 2+2 Push Back),18:50,05h 40m,00:30,3.2,INR 376,31 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 9453,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04h 40m,23:40,3.2,INR 376,33 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25,04h 40m,00:05,2.3,INR 456,29 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7902,Super Luxury (Non AC Seater 2+2 Push Back),19:40,05h 40m,01:20,2.2,INR 376,30 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7891,Super Luxury (Non AC Seater 2+2 Push Back),20:15,04h 40m,00:55,3.4,INR 376,33 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 8005,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05h 45m,02:45,4.2,INR 376,31 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,05h 35m,03:35,2.6,INR 456,33 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,22:30,04h 40m,03:10,3.8,INR 376,45 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7979,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05h 40m,04:40,3.7,INR 376,27 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,TSRTC - 7961,LAHARI A/C SLEEPER CUM SEATER,23:30,04h 40m,04:10,3.4,INR 456,44 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),14:15,04h 45m,19:00,3.5,674,32 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),15:15,04h 45m,20:00,3.6,761,24 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30,04h 00m,21:30,3.5,INR 400,28 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,New Royal Travels (Raipur),A/C Sleeper (2+1),17:30,04h 15m,21:45,3.5,INR 945,18 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,04h 00m,22:00,3.1,INR 500,32 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,04h 15m,23:15,3.2,INR 700,15 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,New Royal Travels (Raipur),A/C Sleeper (2+1),20:00,04h 45m,00:45,3.5,INR 949,23 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Pooja Travels,A/C Sleeper (2+1),20:00,07h 30m,03:30,4.2,INR 666,20 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Pooja Travels,A/C Sleeper (2+1),20:10,06h 20m,02:30,4.2,INR 666,17 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Pooja Travels,NON A/C Seater (2+2),21:00,05h 00m,02:00,4.2,INR 450,24 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Ameena Travels,A/C Sleeper (2+1),21:50,05h 10m,03:00,4.3,INR 700,20 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Saini Travels Pvt. Ltd.,Volvo Multi Axle Sleeper B11R (2+1),21:55,04h 00m,01:55,3.8,INR 904,20 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Pooja Travels,NON A/C Sleeper (2+1),22:00,04h 30m,02:30,4.2,INR 555,20 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Orange Tours And Travels,A/C Sleeper (2+1),22:00,04h 00m,02:00,3.4,INR 700,23 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Saini Travels Pvt. Ltd.,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,04h 00m,02:30,3.8,INR 1100,42 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,04h 30m,03:00,3.3,INR 399,27 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Anish Travels,Non A/C Seater / Sleeper (2+1),02:30,04h 40m,07:10,2.5,INR 4999,43 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,SRAVAN TRAVELS,A/C Sleeper (2+1),21:30,05h 30m,03:00,1.3,INR 800,30 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Lotus Travels,Volvo Multi-Axle A/C Seater/Sleeper (2+1),21:30,03h 45m,01:15,1.7,1235,47 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,06h 00m,03:45,4.5,INR 1000,32 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Vamshi Tours Travels and Holidays,NON A/C Semi Sleeper (2+2),18:30,09h 16m,03:46,4.2,INR 2997,37 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,06h 00m,02:30,2.1,INR 1500,30 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Sravan Travels,A/C Sleeper (2+1),21:30,08h 00m,05:30,2.7,INR 1500,32 Seats available,telungana
Hyderabad to Nirmal,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Northern Travels,Bharat Benz A/C Sleeper (2+1),23:30,04h 15m,03:45,0,1614,34 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7933,Super Luxury (Non AC Seater 2+2 Push Back),14:10,06h 30m,20:40,3.2,INR 504,22 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,06h 40m,21:00,2.5,INR 611,40 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7904,Super Luxury (Non AC Seater 2+2 Push Back),14:40,07h 30m,22:10,2.5,INR 504,31 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7934,Super Luxury (Non AC Seater 2+2 Push Back),14:50,06h 30m,21:20,2.9,INR 504,29 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 2611,Lahari Non A/C Sleeper Cum Seater,15:30,07h 10m,22:40,4.1,INR 504,42 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1947,RAJDHANI (A.C. Semi Sleeper),15:45,07h 00m,22:45,1.4,INR 611,32 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7920,Super Luxury (Non AC Seater 2+2 Push Back),16:20,07h 30m,23:50,1.9,INR 504,29 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1135,Lahari Non A/C Sleeper Cum Seater,16:30,07h 50m,00:20,2.0,INR 532,42 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,17:30,07h 50m,01:20,3.5,INR 533,41 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7936,Super Luxury (Non AC Seater 2+2 Push Back),18:50,07h 30m,02:20,2.1,INR 504,31 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7902,Super Luxury (Non AC Seater 2+2 Push Back),19:40,07h 30m,03:10,4.5,INR 504,30 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7908,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07h 30m,04:00,3.1,INR 504,31 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7912,Super Luxury (Non AC Seater 2+2 Push Back),21:50,07h 30m,05:20,3.8,INR 504,23 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,07h 15m,05:15,3.7,INR 611,33 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,22:30,06h 30m,05:00,4.4,INR 504,40 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7914,Super Luxury (Non AC Seater 2+2 Push Back),23:15,07h 30m,06:45,3.8,INR 504,28 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TSRTC - 7961,LAHARI A/C SLEEPER CUM SEATER,23:30,06h 30m,06:00,3.7,INR 611,44 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00,05h 15m,23:15,3.5,INR 550,29 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30,05h 15m,22:45,3.1,INR 400,28 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,A/C Sleeper (2+1),22:00,05h 45m,03:45,4.2,INR 750,17 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Galaxy Travels,A/C Sleeper (2+1),22:15,05h 45m,04:00,3.7,INR 699,30 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,3.5,INR 399,13 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,A/C Sleeper (2+1),20:10,08h 25m,04:35,3.4,INR 666,17 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,05h 30m,04:30,3.3,INR 700,41 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,05h 30m,00:30,3.6,INR 800,14 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),23:50,04h 55m,04:45,2.4,INR 800,24 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,NON A/C Sleeper (2+1),22:00,07h 40m,05:40,3.3,INR 555,20 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,A/C Sleeper (2+1),20:00,07h 05m,03:05,3.4,INR 666,19 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,NON A/C Seater (2+2),21:00,08h 10m,05:10,1.7,INR 450,24 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,A/C Sleeper (2+1),22:00,05h 45m,03:45,2.1,INR 800,25 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),15:15,06h 00m,21:15,2.7,761,24 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Vijayant Travels,A/C Sleeper (2+1),21:45,05h 30m,03:15,3.9,1140,23 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,05h 00m,03:30,3.8,INR 951,18 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,Volvo Multi Axle Sleeper B11R (2+1),21:55,05h 00m,02:55,3.8,INR 1100,36 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,05h 45m,03:15,3.8,INR 713,16 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Shree Khurana Shabrij Travels,A/C Sleeper (2+1),22:30,04h 45m,03:15,3.1,INR 800,22 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),14:15,06h 00m,20:15,1.5,674,29 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hans Travels (I) Private Limited,Volvo 9600 Multi-Axle A/C Sleeper (2+1),15:30,05h 00m,20:30,3.8,INR 800,26 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Vamshi Tours Travels and Holidays,NON A/C Semi Sleeper (2+2),18:30,05h 15m,23:45,4.4,INR 2997,37 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Ashirwad Travels,AC Sleeper (2+1),20:45,04h 45m,01:30,4.2,1615,30 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,07h 30m,04:00,4.2,INR 1500,35 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),20:45,05h 45m,02:30,2.2,INR 3000,17 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),20:30,06h 00m,02:30,2.2,INR 5000,6 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Royal Travels (Raipur),A/C Sleeper (2+1),20:00,06h 00m,02:00,2.7,INR 949,23 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Royal Travels (Raipur),A/C Sleeper (2+1),17:30,05h 30m,23:00,2.7,INR 945,18 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Northern Travels,Bharat Benz A/C Sleeper (2+1),23:30,05h 45m,05:15,2.7,1614,34 Seats available,telungana
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Lotus Travels,Volvo Multi-Axle A/C Seater/Sleeper (2+1),21:30,04h 50m,02:20,1.3,1235,47 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:00,09h 15m,03:15,4.2,INR 677,18 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,09h 30m,04:00,3.6,INR 522,17 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,08h 30m,03:15,3.5,INR 524,23 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 00m,04:00,3.3,INR 555,21 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 15m,04:15,4.2,INR 522,23 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5054,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,09h 45m,05:00,2.2,INR 524,32 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5867,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,11h 30m,07:00,3.9,INR 569,20 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,09h 00m,04:40,3.2,INR 524,26 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5922,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 05m,04:50,3.9,INR 522,25 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5916,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,09h 10m,05:00,2.4,INR 572,33 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5906,INDRA(A.C. Seater),20:00,09h 30m,05:30,4.4,INR 632,33 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,09h 30m,05:45,4.2,INR 522,28 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5876,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,09h 00m,05:30,4.0,INR 522,22 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5020,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:30,07h 45m,04:15,4.3,INR 805,41 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,10h 30m,07:00,3.8,INR 624,23 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5914,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,08h 50m,05:30,3.6,INR 522,31 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5928,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,08h 15m,05:00,3.5,INR 522,16 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5976,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,09h 25m,06:15,3.9,INR 558,32 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 58231,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,08h 55m,05:45,3.9,INR 522,16 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48604,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,08h 10m,05:10,4.6,INR 802,36 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 15m,05:15,4.2,INR 522,27 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5902,STAR LINER(NON-AC SLEEPER 2+1),21:00,08h 45m,05:45,4.1,INR 677,11 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 45902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,09h 20m,06:30,3.8,INR 522,32 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5920,VENNELA (A.C. SLEEPER),21:15,08h 15m,05:30,4.2,INR 934,12 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48601,INDRA(A.C. Seater),21:20,07h 40m,05:00,4.1,INR 632,34 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48493,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,08h 25m,05:45,3.6,INR 522,26 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5904,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:25,08h 05m,05:30,4.3,INR 802,39 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5857,STAR LINER(NON-AC SLEEPER 2+1),21:40,08h 20m,06:00,2.7,INR 677,8 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 9228,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,08h 25m,06:15,4.0,INR 522,30 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5974,STAR LINER(NON-AC SLEEPER 2+1),22:00,08h 30m,06:30,4.4,INR 677,18 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5379,INDRA(A.C. Seater),22:00,07h 55m,05:55,4.0,INR 632,28 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5726,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,08h 05m,06:15,3.1,INR 522,29 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:40,08h 35m,06:15,4.5,INR 415,15 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:30,08h 15m,05:45,4.2,INR 940,25 Seats available,telungana
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,08h 15m,05:45,4.3,INR 800,26 Seats available,telungana
